Store,DayOfWeek,Promo,SchoolHoliday,med_Sales
896,3,1,1,6877.5
896,4,0,1,5954
896,4,0,0,5822
896,4,1,0,6819
896,4,1,1,7517
896,5,0,1,6478
896,5,0,0,6023
896,5,1,0,6920
896,5,1,1,6702
896,6,0,0,6678.5
897,1,0,0,2369.5
897,1,0,1,3517
897,1,1,0,3662
897,1,1,1,4158
897,2,0,0,2201
897,2,0,1,2513.5
897,2,1,0,3181
897,2,1,1,3651
897,3,0,1,2533
897,3,0,0,2324
897,3,1,0,3286
897,3,1,1,3769
897,4,0,1,2611
897,4,0,0,2464.5
897,4,1,0,3288
897,4,1,1,3542
897,5,0,1,3162
897,5,0,0,2889
897,5,1,0,3817
897,5,1,1,3321.5
897,6,0,0,3781
898,1,0,0,5647
898,1,0,1,5689.5
898,1,1,0,11143.5
898,1,1,1,10648.5
898,2,0,0,5682.5
898,2,0,1,5503
898,2,1,0,9471.5
898,2,1,1,8841
898,3,0,1,5074.5
898,3,0,0,5103.5
898,3,1,0,7857
898,3,1,1,7194.5
898,4,0,1,5556
898,4,0,0,5738.5
898,4,1,0,7957
898,4,1,1,7335
898,5,0,1,5925
898,5,0,0,5989
898,5,1,0,7509
898,5,1,1,6912.5
898,6,0,0,2068
899,1,0,0,4773
899,1,0,1,4635
899,1,1,0,9241
899,1,1,1,8655
899,2,0,0,4496.5
899,2,0,1,4212
899,2,1,0,7446
899,2,1,1,6471
899,3,0,1,3956
899,3,0,0,4238
899,3,1,0,6273
899,3,1,1,5799
899,4,0,0,4338
899,4,0,1,4027
899,4,1,0,5868
899,4,1,1,5542.5
899,5,0,0,4677
899,5,0,1,4621
899,5,1,0,6158.5
899,5,1,1,5420
899,6,0,0,2205
900,1,0,0,5478.5
900,1,0,1,4867
900,1,1,0,7700
900,1,1,1,8010
900,2,0,0,4895.5
900,2,0,1,5242
900,2,1,0,6870
900,2,1,1,6293
900,3,0,1,4786.5
900,3,0,0,4801.5
900,3,1,0,6134.5
900,3,1,1,6437
900,4,0,1,4878
900,4,0,0,4923.5
900,4,1,0,5906
900,4,1,1,6778
900,5,0,1,5045
900,5,0,0,5429.5
900,5,1,0,6342
900,5,1,1,6572
900,6,0,0,4858
901,1,0,0,6537.5
901,1,0,1,6315
901,1,1,0,10654
901,1,1,1,10429
901,2,0,0,6061
901,2,0,1,5963.5
901,2,1,0,8839.5
901,2,1,1,8611.5
901,3,0,1,5522
901,3,0,0,5928
901,3,1,0,7825
901,3,1,1,7538.5
901,4,0,1,5817
901,4,0,0,6187
901,4,1,0,7546.5
901,4,1,1,7785
901,5,0,1,6290
901,5,0,0,6490
901,5,1,0,7500.5
901,5,1,1,7483
901,6,0,0,5071
902,1,0,0,4595.5
902,1,0,1,6488
902,1,1,0,5936
902,1,1,1,5794.5
902,2,0,0,4174
902,2,0,1,4351
902,2,1,0,5140
902,2,1,1,5195
902,3,0,1,4511
902,3,0,0,4342.5
902,3,1,0,4977.5
902,3,1,1,5099
902,4,0,1,4029
902,4,0,0,4153
902,4,1,0,4661
902,4,1,1,5423
902,5,0,1,4052
902,5,0,0,4418.5
902,5,1,0,4873
902,5,1,1,5150.5
902,6,0,0,5184
903,1,0,0,10189.5
903,1,0,1,11562
903,1,1,0,14001
903,1,1,1,14809.5
903,2,0,0,9053
903,2,0,1,10231
903,2,1,0,11529
903,2,1,1,11337
903,3,0,1,9249
903,3,0,0,9326.5
903,3,1,0,11511.5
903,3,1,1,13168.5
903,4,0,1,10154
903,4,0,0,9729.5
903,4,1,0,11407
903,4,1,1,12864
903,5,0,1,10715
903,5,0,0,11479.5
903,5,1,0,13032
903,5,1,1,14400
903,6,0,0,12124.5
904,1,0,0,4633.5
904,1,0,1,5161
904,1,1,0,7893
904,1,1,1,8226
904,2,0,0,4396.5
904,2,0,1,4432
904,2,1,0,6453
904,2,1,1,6178
904,3,0,1,4438
904,3,0,0,4488
904,3,1,0,6118
904,3,1,1,6995
904,4,0,1,4608
904,4,0,0,4535
904,4,1,0,6132
904,4,1,1,6748
904,5,0,1,4913.5
904,5,0,0,5461
904,5,1,0,6504
904,5,1,1,7033.5
904,6,0,0,6127
905,1,0,0,7227.5
905,1,0,1,9333
905,1,1,0,11765
905,1,1,1,11548
905,2,0,0,6500
905,2,0,1,7659
905,2,1,0,10458
905,2,1,1,10188
905,3,0,1,5952.5
905,3,0,0,7198.5
905,3,1,0,8816.5
905,3,1,1,9193
905,4,0,1,6751
905,4,0,0,7265
905,4,1,0,9123
905,4,1,1,10577
905,5,0,1,7226
905,5,0,0,7459.5
905,5,1,0,9730
905,5,1,1,8240.5
905,6,0,0,7441
906,1,0,0,9422.5
906,1,0,1,9864
906,1,1,1,14849
906,1,1,0,15035
906,2,0,0,8303
906,2,0,1,8535
906,2,1,1,12596
906,2,1,0,12792
906,3,0,1,8051
906,3,0,0,8463
906,3,1,1,11480
906,3,1,0,11799
906,4,0,1,8785.5
906,4,0,0,8643
906,4,1,1,11368.5
906,4,1,0,11581
906,5,0,1,9515
906,5,0,0,9973
906,5,1,1,11110.5
906,5,1,0,11649
906,6,0,1,8438.5
906,6,0,0,8999.5
907,1,0,0,4933.5
907,1,0,1,5003
907,1,1,0,7268
907,1,1,1,7353
907,2,0,0,5417.5
907,2,0,1,5593
907,2,1,0,7115.5
907,2,1,1,7112.5
907,3,0,1,4899.5
907,3,0,0,4969.5
907,3,1,0,6188
907,3,1,1,7164
907,4,0,1,5711
907,4,0,0,5407
907,4,1,0,6621
907,4,1,1,6971
907,5,0,1,5656.5
907,5,0,0,5690
907,5,1,0,6507
907,5,1,1,6352
907,6,0,0,6242
908,1,0,0,3364
908,1,0,1,3404
908,1,1,1,6838
908,1,1,0,6747
908,2,0,0,3164
908,2,0,1,3346.5
908,2,1,1,5591
908,2,1,0,5440
908,3,0,1,3263
908,3,0,0,3290
908,3,1,1,4878
908,3,1,0,4885
908,4,0,1,3315
908,4,0,0,3254
908,4,1,1,4938.5
908,4,1,0,4943
908,5,0,1,3548
908,5,0,0,3666
908,5,1,1,5184.5
908,5,1,0,5252
908,6,0,1,2165
908,6,0,0,2227
909,1,0,0,8643.5
909,1,0,1,9292
909,1,1,0,15537
909,1,1,1,15532.5
909,2,0,0,7871
909,2,0,1,8149
909,2,1,0,13042
909,2,1,1,12784
909,3,0,1,8382
909,3,0,0,7769
909,3,1,0,11708
909,3,1,1,13231.5
909,4,0,1,8102.5
909,4,0,0,7923.5
909,4,1,0,11498
909,4,1,1,12667
909,5,0,1,8542.5
909,5,0,0,9025
909,5,1,0,11708
909,5,1,1,13146.5
909,6,0,0,8668.5
910,1,0,0,4406
910,1,0,1,4721
910,1,1,0,8669
910,1,1,1,8673
910,2,0,0,4241.5
910,2,0,1,3990
910,2,1,0,6823
910,2,1,1,6592
910,3,0,1,4238.5
910,3,0,0,4312
910,3,1,0,6056
910,3,1,1,5869
910,4,0,1,4785.5
910,4,0,0,4530.5
910,4,1,0,6127
910,4,1,1,6079
910,5,0,1,5420
910,5,0,0,5303
910,5,1,0,6496.5
910,5,1,1,6241
910,6,0,0,4147
911,1,0,0,8681.5
911,1,0,1,9474
911,1,1,0,13381
911,1,1,1,13709
911,2,0,0,8048
911,2,0,1,7872.5
911,2,1,0,11051.5
911,2,1,1,10771.5
911,3,0,1,8043
911,3,0,0,8174
911,3,1,0,10402
911,3,1,1,10850.5
911,4,0,1,8064
911,4,0,0,8280
911,4,1,0,10004
911,4,1,1,10046
911,5,0,1,8664.5
911,5,0,0,9104
911,5,1,0,10586.5
911,5,1,1,10808
911,6,0,0,7902
912,1,0,0,4504
912,1,0,1,5544
912,1,1,0,6565
912,1,1,1,6696
912,2,0,0,4555
912,2,0,1,4857.5
912,2,1,0,5712.5
912,2,1,1,6003
912,3,0,1,4805
912,3,0,0,4669
912,3,1,0,5604
912,3,1,1,6118.5
912,4,0,1,4826
912,4,0,0,4500
912,4,1,0,5406.5
912,4,1,1,5835
912,5,0,1,5259.5
912,5,0,0,5139
912,5,1,0,5773.5
912,5,1,1,5518
912,6,0,0,6417
913,1,0,0,6626
913,1,0,1,7470
913,1,1,0,12415
913,1,1,1,12811.5
913,2,0,0,6487
913,2,0,1,6761
913,2,1,0,11873
913,2,1,1,12796.5
913,3,0,1,6546
913,3,0,0,6444
913,3,1,0,10108
913,3,1,1,10859.5
913,4,0,1,6546
913,4,0,0,6538
913,4,1,0,9769
913,4,1,1,10460
913,5,0,1,7274.5
913,5,0,0,7171.5
913,5,1,0,9773
913,5,1,1,9218.5
913,6,0,0,8023
914,1,0,0,8274
914,1,0,1,8519
914,1,1,0,12597
914,1,1,1,12398
914,2,0,0,8554
914,2,0,1,8194.5
914,2,1,0,11773
914,2,1,1,11650.5
914,3,0,1,7013
914,3,0,0,7519
914,3,1,0,9838
914,3,1,1,9977
914,4,0,1,8629.5
914,4,0,0,8773
914,4,1,0,10659
914,4,1,1,10774
914,5,0,1,8221
914,5,0,0,8397
914,5,1,0,9984.5
914,5,1,1,9433
914,6,0,0,6616.5
915,1,0,0,4971.5
915,1,0,1,5361
915,1,1,0,6967
915,1,1,1,7891
915,2,0,0,4255.5
915,2,0,1,4605
915,2,1,0,5978
915,2,1,1,5863
915,3,0,1,4753.5
915,3,0,0,4453.5
915,3,1,0,5705.5
915,3,1,1,7374
915,4,0,1,4991
915,4,0,0,4780.5
915,4,1,0,5855
915,4,1,1,6200
915,5,0,1,5722
915,5,0,0,6043
915,5,1,0,7325
915,5,1,1,7443.5
915,6,0,0,8248.5
916,1,0,0,4545
916,1,0,1,4786
916,1,1,0,6883.5
916,1,1,1,7041
916,2,0,0,4484
916,2,0,1,4577
916,2,1,0,6226.5
916,2,1,1,6308
916,3,0,1,4177.5
916,3,0,0,4226.5
916,3,1,0,5612
916,3,1,1,5775
916,4,0,1,4305
916,4,0,0,4072.5
916,4,1,0,5265
916,4,1,1,5389
916,5,0,1,4519.5
916,5,0,0,4667
916,5,1,0,5676
916,5,1,1,5146.5
916,6,0,0,5197
917,1,0,0,5553.5
917,1,0,1,6647
917,1,1,0,9830
917,1,1,1,9934
917,2,0,0,5421
917,2,0,1,5665
917,2,1,0,8183
917,2,1,1,8272.5
917,3,0,1,5241
917,3,0,0,5451.5
917,3,1,0,7179
917,3,1,1,7440
917,4,0,1,5539
917,4,0,0,5583
917,4,1,0,7134
917,4,1,1,7165
917,5,0,1,6560.5
917,5,0,0,6776.5
917,5,1,0,7889
917,5,1,1,7353
917,6,0,0,4163
918,1,0,0,4583.5
918,1,0,1,4533
918,1,1,0,7593
918,1,1,1,6928
918,2,0,0,4371.5
918,2,0,1,4443
918,2,1,0,6422
918,2,1,1,6005
918,3,0,1,4363
918,3,0,0,4435
918,3,1,0,6038
918,3,1,1,5548
918,4,0,0,4660.5
918,4,0,1,4335.5
918,4,1,0,5804
918,4,1,1,5487
918,5,0,0,4913
918,5,0,1,5222
918,5,1,0,6084
918,5,1,1,5651
918,6,0,0,2826
919,1,0,0,5105
919,1,0,1,5218
919,1,1,0,8090
919,1,1,1,8247
919,2,0,0,4573
919,2,0,1,5008
919,2,1,0,7238
919,2,1,1,6966
919,3,0,1,4701
919,3,0,0,4540.5
919,3,1,0,6313.5
919,3,1,1,6896
919,4,0,1,4812
919,4,0,0,4480
919,4,1,0,6028
919,4,1,1,6900
919,5,0,1,4587
919,5,0,0,4879
919,5,1,0,6154
919,5,1,1,6890
919,6,0,0,3312
920,1,0,0,4782
920,1,0,1,4621
920,1,1,0,6886
920,1,1,1,6928.5
920,2,0,0,4491
920,2,0,1,4228
920,2,1,0,6354
920,2,1,1,5719
920,3,0,1,4581.5
920,3,0,0,4724.5
920,3,1,0,5841
920,3,1,1,6682
920,4,0,1,4279
920,4,0,0,4486
920,4,1,0,5705
920,4,1,1,7079
920,5,0,1,4489.5
920,5,0,0,5482.5
920,5,1,0,6207
920,5,1,1,6557
920,6,0,0,5606.5
921,1,0,0,10199
921,1,0,1,9806
921,1,1,0,14414
921,1,1,1,12441
921,2,0,0,9048.5
921,2,0,1,8536
921,2,1,0,12263
921,2,1,1,10671
921,3,0,1,8514
921,3,0,0,8845
921,3,1,0,11164
921,3,1,1,9902
921,4,0,0,8890
921,4,0,1,8508.5
921,4,1,0,10592
921,4,1,1,10304
921,5,0,0,8724
921,5,0,1,8391
921,5,1,0,10292
921,5,1,1,9258
921,6,0,0,4449
922,1,0,0,5862
922,1,0,1,6426
922,1,1,0,9415.5
922,1,1,1,9496.5
922,2,0,0,5693
922,2,0,1,5988
922,2,1,0,7722.5
922,2,1,1,7523.5
922,3,0,1,5619.5
922,3,0,0,5872
922,3,1,0,7351.5
922,3,1,1,7113
922,4,0,1,5996
922,4,0,0,5832
922,4,1,0,7488
922,4,1,1,7100
922,5,0,1,6372
922,5,0,0,7063.5
922,5,1,0,8096
922,5,1,1,7332.5
922,6,0,0,7927.5
923,1,0,0,5162.5
923,1,0,1,5193
923,1,1,0,6325
923,1,1,1,6160
923,2,0,0,4766
923,2,0,1,4765.5
923,2,1,0,5937
923,2,1,1,5732
923,3,0,1,4500
923,3,0,0,4731
923,3,1,0,5697
923,3,1,1,5749.5
923,4,0,1,4788
923,4,0,0,4649
923,4,1,0,5361
923,4,1,1,5467.5
923,5,0,1,4916.5
923,5,0,0,4874
923,5,1,0,5459
923,5,1,1,5324.5
923,6,0,0,4946.5
924,1,0,0,4091
924,1,0,1,4362
924,1,1,0,7164
924,1,1,1,7131.5
924,2,0,0,3958.5
924,2,0,1,4264
924,2,1,0,5990
924,2,1,1,5959
924,3,0,1,3759.5
924,3,0,0,3904.5
924,3,1,0,5396
924,3,1,1,5116
924,4,0,1,3894
924,4,0,0,4127.5
924,4,1,0,5288
924,4,1,1,5116
924,5,0,1,4097.5
924,5,0,0,4372
924,5,1,0,5528
924,5,1,1,4918.5
924,6,0,0,2925
925,1,0,0,5270
925,1,0,1,5834
925,1,1,0,7048
925,1,1,1,7364
925,2,0,0,5320
925,2,0,1,6538
925,2,1,0,7050
925,2,1,1,7949.5
925,3,0,1,5949
925,3,0,0,4988
925,3,1,0,6460
925,3,1,1,7212.5
925,4,0,1,5343.5
925,4,0,0,4922.5
925,4,1,0,5882
925,4,1,1,6736
925,5,0,1,6419
925,5,0,0,6238
925,5,1,0,7259
925,5,1,1,7996.5
925,6,0,0,7492
926,1,0,0,5631.5
926,1,0,1,6106
926,1,1,0,10208
926,1,1,1,10696
926,2,0,0,5027
926,2,0,1,5502
926,2,1,0,8019
926,2,1,1,8099
926,3,0,1,4925
926,3,0,0,5173
926,3,1,0,7745
926,3,1,1,7630
926,4,0,1,5515
926,4,0,0,5355.5
926,4,1,0,7532
926,4,1,1,7775
926,5,0,1,6106
926,5,0,0,6597.5
926,5,1,0,8615
926,5,1,1,7765
926,6,0,0,6865
927,1,0,0,5553
927,1,0,1,5932
927,1,1,0,10382
927,1,1,1,10016
927,2,0,0,5184
927,2,0,1,5786
927,2,1,0,8024.5
927,2,1,1,7880.5
927,3,0,1,4886
927,3,0,0,4991
927,3,1,0,7099
927,3,1,1,7290
927,4,0,1,4926.5
927,4,0,0,5099.5
927,4,1,0,6884
927,4,1,1,8132
927,5,0,1,5152
927,5,0,0,5563.5
927,5,1,0,6644
927,5,1,1,6572
927,6,0,0,4771.5
928,1,0,0,5578.5
928,1,0,1,6556
928,1,1,0,12624
928,1,1,1,12831.5
928,2,0,0,5258.5
928,2,0,1,5641
928,2,1,0,9313
928,2,1,1,9628.5
928,3,0,1,5627
928,3,0,0,5666.5
928,3,1,0,8593
928,3,1,1,9140
928,4,0,1,5947
928,4,0,0,5654.5
928,4,1,0,8201
928,4,1,1,8681
928,5,0,1,6179
928,5,0,0,6725
928,5,1,0,8641
928,5,1,1,8239.5
928,6,0,0,7369
929,1,0,0,5332.5
929,1,0,1,5527
929,1,1,0,7609
929,1,1,1,7548
929,2,0,0,4963
929,2,0,1,4823.5
929,2,1,0,6754.5
929,2,1,1,6515
929,3,0,1,4699
929,3,0,0,4913
929,3,1,0,6200
929,3,1,1,6290.5
929,4,0,1,4950
929,4,0,0,5036
929,4,1,0,6123
929,4,1,1,6096
929,5,0,1,5055
929,5,0,0,5418
929,5,1,0,6061
929,5,1,1,5886
929,6,0,0,4352
930,1,0,0,5522.5
930,1,0,1,7042
930,1,1,0,9392
930,1,1,1,9874
930,2,0,0,5107
930,2,0,1,6404
930,2,1,0,8050.5
930,2,1,1,8366.5
930,3,0,1,5449.5
930,3,0,0,5160
930,3,1,0,7344.5
930,3,1,1,8813
930,4,0,1,6398
930,4,0,0,5296.5
930,4,1,0,6920
930,4,1,1,8918
930,5,0,1,6099.5
930,5,0,0,6127
930,5,1,0,7021
930,5,1,1,7132.5
930,6,0,0,7334
931,1,0,0,3218
931,1,0,1,5180
931,1,1,0,4567
931,1,1,1,5034
931,2,0,0,3077
931,2,0,1,4311.5
931,2,1,0,4164.5
931,2,1,1,4798.5
931,3,0,1,3351
931,3,0,0,2868
931,3,1,0,3650
931,3,1,1,4982.5
931,4,0,1,3894.5
931,4,0,0,3551
931,4,1,0,4260
931,4,1,1,5528
931,5,0,1,3940
931,5,0,0,3170
931,5,1,0,3695
931,5,1,1,4903
931,6,0,0,2297.5
931,7,0,0,1570
932,1,0,0,6492.5
932,1,0,1,6833
932,1,1,0,9645
932,1,1,1,9731.5
932,2,0,0,6453
932,2,0,1,6767
932,2,1,0,8598
932,2,1,1,7971
932,3,0,1,6541
932,3,0,0,6315
932,3,1,0,8177.5
932,3,1,1,8338
932,4,0,1,6661
932,4,0,0,6536.5
932,4,1,0,8150
932,4,1,1,9270
932,5,0,1,6806
932,5,0,0,7465.5
932,5,1,0,8892
932,5,1,1,8843
932,6,0,0,4875.5
933,1,0,0,6613.5
933,1,0,1,7037
933,1,1,0,10898
933,1,1,1,10211
933,2,0,0,6284
933,2,0,1,6507
933,2,1,0,8894
933,2,1,1,8448
933,3,0,1,6729.5
933,3,0,0,6580
933,3,1,0,8543
933,3,1,1,8426
933,4,0,0,6562
933,4,0,1,6381.5
933,4,1,0,7743
933,4,1,1,7452
933,5,0,0,6714
933,5,0,1,6887
933,5,1,0,7586.5
933,5,1,1,7225
933,6,0,0,3611
934,1,0,0,5630.5
934,1,0,1,6050
934,1,1,0,10051
934,1,1,1,9605
934,2,0,0,5383
934,2,0,1,5697
934,2,1,0,7855.5
934,2,1,1,8001.5
934,3,0,1,5288.5
934,3,0,0,5486
934,3,1,0,7341.5
934,3,1,1,7430
934,4,0,1,5269
934,4,0,0,5369.5
934,4,1,0,7030
934,4,1,1,7303
934,5,0,1,6208
934,5,0,0,6644
934,5,1,0,7992
934,5,1,1,7593
934,6,0,0,4664
935,1,0,0,4900.5
935,1,0,1,5311
935,1,1,0,7690
935,1,1,1,8134
935,2,0,0,4669
935,2,0,1,4584.5
935,2,1,0,6335
935,2,1,1,6367
935,3,0,1,4581
935,3,0,0,4657
935,3,1,0,5796
935,3,1,1,6061.5
935,4,0,1,4974
935,4,0,0,5117
935,4,1,0,6257
935,4,1,1,6733
935,5,0,1,5357.5
935,5,0,0,5553
935,5,1,0,6163.5
935,5,1,1,6405
935,6,0,0,3325.5
936,1,0,0,6350
936,1,0,1,5774
936,1,1,0,9277.5
936,1,1,1,8863.5
936,2,0,0,5795
936,2,0,1,5894
936,2,1,0,8334
936,2,1,1,8007.5
936,3,0,1,5531
936,3,0,0,6035
936,3,1,0,7664
936,3,1,1,7118
936,4,0,1,5715
936,4,0,0,5497.5
936,4,1,0,7291
936,4,1,1,6661
936,5,0,1,5772
936,5,0,0,6356.5
936,5,1,0,7499
936,5,1,1,6577
936,6,0,0,6791
937,1,0,0,5410
937,1,0,1,6156
937,1,1,1,9579
937,1,1,0,9787
937,2,0,0,5309
937,2,0,1,5191.5
937,2,1,1,8252
937,2,1,0,8467
937,3,0,1,4791
937,3,0,0,4962
937,3,1,1,7206
937,3,1,0,7601.5
937,4,0,1,5441
937,4,0,0,5133
937,4,1,1,6933
937,4,1,0,7651
937,5,0,1,5618.5
937,5,0,0,6025
937,5,1,1,7413.5
937,5,1,0,8404
937,6,0,1,6289.5
937,6,0,0,7027.5
938,1,0,0,8370
938,1,0,1,8734
938,1,1,0,13349.5
938,1,1,1,13076
938,2,0,0,7809
938,2,0,1,8700
938,2,1,0,10923
938,2,1,1,10863
938,3,0,1,7248
938,3,0,0,7558.5
938,3,1,0,9873
938,3,1,1,9408.5
938,4,0,1,8208
938,4,0,0,7905
938,4,1,0,9832
938,4,1,1,9856
938,5,0,1,8486.5
938,5,0,0,8342
938,5,1,0,9899
938,5,1,1,9658
938,6,0,0,8213
938,6,0,1,7552
939,1,0,0,4394
939,1,0,1,4916
939,1,1,0,8319
939,1,1,1,8836.5
939,2,0,0,4098
939,2,0,1,4177
939,2,1,0,6444.5
939,2,1,1,6474.5
939,3,0,1,4422.5
939,3,0,0,4166
939,3,1,0,6060
939,3,1,1,5849
939,4,0,1,4704
939,4,0,0,4305.5
939,4,1,0,5800
939,4,1,1,6598
939,5,0,1,5377.5
939,5,0,0,5513
939,5,1,0,6861
939,5,1,1,6864
939,6,0,0,6127
940,1,0,0,6213.5
940,1,0,1,6774
940,1,1,0,10452
940,1,1,1,10290
940,2,0,0,5814.5
940,2,0,1,6243
940,2,1,0,8756
940,2,1,1,8524
940,3,0,1,5711
940,3,0,0,5857
940,3,1,0,7985
940,3,1,1,7375
940,4,0,0,5850
940,4,0,1,5954.5
940,4,1,0,7754
940,4,1,1,7360.5
940,5,0,0,6630
940,5,0,1,7003
940,5,1,0,8105
940,5,1,1,8138
940,6,0,0,5256.5
941,1,0,0,4364
941,1,0,1,4264
941,1,1,0,7179
941,1,1,1,7529
941,2,0,0,4105.5
941,2,0,1,4577
941,2,1,0,6454
941,2,1,1,5898
941,3,0,1,4261.5
941,3,0,0,4164.5
941,3,1,0,5693.5
941,3,1,1,5976.5
941,4,0,1,4136
941,4,0,0,4195.5
941,4,1,0,5159
941,4,1,1,6002
941,5,0,1,4084
941,5,0,0,4095
941,5,1,0,5134
941,5,1,1,5560.5
941,6,0,0,3925.5
942,1,0,0,4562
942,1,0,1,4817
942,1,1,1,8982
942,1,1,0,8153
942,2,0,0,4353
942,2,0,1,4639.5
942,2,1,1,6590
942,2,1,0,6698
942,3,0,1,4048
942,3,0,0,4382
942,3,1,1,6169
942,3,1,0,6356
942,4,0,1,4938.5
942,4,0,0,4660
942,4,1,1,6612.5
942,4,1,0,6605.5
942,5,0,1,5179.5
942,5,0,0,5369
942,5,1,1,6509.5
942,5,1,0,7064
942,6,0,1,5686.5
942,6,0,0,5886
943,1,0,0,5626
943,1,0,1,6601
943,1,1,0,8517.5
943,1,1,1,9126.5
943,2,0,0,5264.5
943,2,0,1,5733
943,2,1,0,7004
943,2,1,1,7373.5
943,3,0,1,5838
943,3,0,0,5858.5
943,3,1,0,7169
943,3,1,1,7169
943,4,0,1,6086
943,4,0,0,5915.5
943,4,1,0,7176
943,4,1,1,7338
943,5,0,1,6320.5
943,5,0,0,6674
943,5,1,0,7427
943,5,1,1,7243
943,6,0,0,6513
944,1,0,0,5825.5
944,1,0,1,7054
944,1,1,0,9231
944,1,1,1,11003
944,2,0,0,5877.5
944,2,0,1,7340
944,2,1,0,8396
944,2,1,1,9315
944,3,0,1,6363
944,3,0,0,5933
944,3,1,0,7646
944,3,1,1,8952.5
944,4,0,1,6966
944,4,0,0,5914
944,4,1,0,7293
944,4,1,1,8332.5
944,5,0,1,7558.5
944,5,0,0,6338
944,5,1,0,7594
944,5,1,1,7751.5
944,6,0,0,8208
944,6,0,1,7765
945,1,0,0,4085.5
945,1,0,1,3943
945,1,1,0,5503
945,1,1,1,5697
945,2,0,0,3886
945,2,0,1,4245.5
945,2,1,0,4897
945,2,1,1,4936
945,3,0,1,3754
945,3,0,0,3957
945,3,1,0,4732
945,3,1,1,4886.5
945,4,0,1,3735.5
945,4,0,0,3918
945,4,1,0,4444
945,4,1,1,4611
945,5,0,1,4073
945,5,0,0,4250
945,5,1,0,4521
945,5,1,1,4495
945,6,0,0,2837.5
946,1,0,0,3662
946,1,0,1,3687
946,1,1,0,6077.5
946,1,1,1,6095
946,2,0,0,3549
946,2,0,1,3712
946,2,1,0,5381.5
946,2,1,1,5271
946,3,0,1,3399
946,3,0,0,3371
946,3,1,0,4627
946,3,1,1,4634
946,4,0,1,3468
946,4,0,0,3583.5
946,4,1,0,4530
946,4,1,1,4498
946,5,0,1,3800.5
946,5,0,0,3923.5
946,5,1,0,4683
946,5,1,1,4332.5
946,6,0,0,2773
947,1,0,0,6565.5
947,1,0,1,7193
947,1,1,0,9741.5
947,1,1,1,9459
947,2,0,0,6398.5
947,2,0,1,7016
947,2,1,0,8899
947,2,1,1,9332.5
947,3,0,1,7617
947,3,0,0,7605
947,3,1,0,9600
947,3,1,1,9583.5
947,4,0,1,6544.5
947,4,0,0,6420
947,4,1,0,8011
947,4,1,1,8765
947,5,0,1,6809
947,5,0,0,6880
947,5,1,0,8412
947,5,1,1,8822.5
947,6,0,0,9264
948,1,0,0,6665
948,1,0,1,5937
948,1,1,0,7283
948,1,1,1,6642
948,2,0,1,5828
948,2,0,0,6088.5
948,2,1,0,6978
948,2,1,1,6513
948,3,0,1,5766
948,3,0,0,6307.5
948,3,1,0,6872
948,3,1,1,6523.5
948,4,0,1,5501
948,4,0,0,6451.5
948,4,1,0,6926
948,4,1,1,6781
948,5,0,1,5730
948,5,0,0,7053
948,5,1,0,7396.5
948,5,1,1,6524.5
948,6,0,0,5290.5
948,7,0,0,9142
949,1,0,0,4496
949,1,0,1,4929
949,1,1,0,8955
949,1,1,1,8779
949,2,0,0,4025
949,2,0,1,4431
949,2,1,0,7031
949,2,1,1,7038
949,3,0,1,4115.5
949,3,0,0,4137
949,3,1,0,6133
949,3,1,1,6349.5
949,4,0,1,4358.5
949,4,0,0,4067
949,4,1,0,5948
949,4,1,1,6077
949,5,0,1,4953
949,5,0,0,4657
949,5,1,0,6117
949,5,1,1,5987.5
949,6,0,0,3148
950,1,0,0,4927
950,1,0,1,5267
950,1,1,0,8795
950,1,1,1,8314
950,2,0,0,4652
950,2,0,1,5042
950,2,1,0,7298
950,2,1,1,7255
950,3,0,1,4534
950,3,0,0,4652
950,3,1,0,6338
950,3,1,1,6866.5
950,4,0,1,4676
950,4,0,0,4484
950,4,1,0,6047.5
950,4,1,1,6746
950,5,0,1,5071
950,5,0,0,5266
950,5,1,0,6499
950,5,1,1,6473
950,6,0,0,3983
951,1,0,0,5926.5
951,1,0,1,7074
951,1,1,0,10244.5
951,1,1,1,10510.5
951,2,0,0,5791.5
951,2,0,1,6757
951,2,1,0,8896.5
951,2,1,1,8587
951,3,0,1,5597
951,3,0,0,5840.5
951,3,1,0,8011
951,3,1,1,8016
951,4,0,1,6094
951,4,0,0,6187
951,4,1,0,8006
951,4,1,1,8486
951,5,0,1,6420.5
951,5,0,0,6803
951,5,1,0,8932
951,5,1,1,7823.5
951,6,0,0,7255
952,1,0,0,5452.5
952,1,0,1,6337
952,1,1,0,7607
952,1,1,1,8225
952,2,0,0,5230.5
952,2,0,1,5983
952,2,1,0,6712
952,2,1,1,7158
952,3,0,1,5779.5
952,3,0,0,5233
952,3,1,0,6360.5
952,3,1,1,8309.5
952,4,0,1,5811
952,4,0,0,5118.5
952,4,1,0,6467
952,4,1,1,7641
952,5,0,1,6480.5
952,5,0,0,6336
952,5,1,0,7311
952,5,1,1,8040.5
952,6,0,0,6881.5
953,1,0,0,4523
953,1,0,1,4943.5
953,1,1,0,8347.5
953,1,1,1,8174
953,2,0,0,4756
953,2,0,1,4860
953,2,1,0,7227
953,2,1,1,6814
953,3,0,1,4313.5
953,3,0,0,4383.5
953,3,1,0,5856
953,3,1,1,5793
953,4,0,1,4768
953,4,0,0,4743
953,4,1,0,6119
